 employee_id |       employee        | shifts_per_week | total_oncall_duration 
   153949542 | Victor Nguyen         |               5 | 16:00:00
   386609349 | Noah Gardner          |               4 | 16:00:00
   584735426 | Aiden Ruiz            |               4 | 16:00:00
   846292971 | Victor Lam            |               4 | 16:00:00
   584670530 | Dylan Sanchez         |               4 | 16:00:00
   846141321 | Aaron Nolan           |               4 | 16:00:00
   566417554 | Gabriel Morales       |               3 | 16:00:00
   845860756 | Julian Miller         |               4 | 16:00:00
   584322927 | Victor Bailey         |               4 | 16:00:00
   353516492 | Liam Brooks           |               3 | 16:00:00
   584205106 | Greyson Thomas        |               5 | 16:00:00
   159458858 | Declan Hamilton       |               4 | 16:00:00
   712451936 | Dylan Ruiz            |               3 | 16:00:00
   159455561 | Evan Bryant           |               5 | 16:00:00
   845515474 | Anthony Cooper        |               4 | 16:00:00
   329758021 | Brooks Pena           |               4 | 16:00:00
   567187445 | Dylan King            |               5 | 16:00:00
   567288145 | Elijah Ray            |               3 | 16:00:00
   845110689 | Josiah Thompson       |               3 | 16:00:00
   567325313 | John Freeman          |               4 | 16:00:00
   832661283 | Lincoln Ray           |               3 | 16:00:00
   583818876 | Roman Perez           |               3 | 16:00:00
   832763666 | Tristan Freeman       |               5 | 16:00:00
   583782206 | Micah Green           |               4 | 16:00:00
   844502558 | Hudson Cook           |               3 | 16:00:00
   567636423 | Jaxon Kelly           |               4 | 16:00:00
   694962798 | Nicholas Hall         |               4 | 16:00:00
   583541532 | Luca Carter           |               4 | 16:00:00
   844409054 | Ryder King            |               4 | 16:00:00
   844395468 | William Rodriguez     |               3 | 16:00:00
   844233549 | Alexander Foster      |               3 | 16:00:00
   343834256 | Levi White            |               4 | 16:00:00
   373269789 | Caleb Freeman         |               3 | 16:00:00
   843620089 | Bennett Ross          |               4 | 16:00:00
   843581368 | Noah Stewart          |               4 | 16:00:00
   323052794 | Weston Foster         |               2 | 16:00:00
   569333316 | Eli Mendoza           |               4 | 16:00:00
   159156771 | Ian Morgan            |               2 | 16:00:00
   583034383 | Jeremiah Baldwin      |               3 | 16:00:00
   569370274 | Nicholas Walters      |               3 | 16:00:00
   833196560 | Luke Foster           |               4 | 16:00:00
   843476728 | Alexander Nguyen      |               4 | 16:00:00
   254146820 | Nicholas Perez        |               3 | 16:00:00
   843465988 | Jaxson Lopez          |               4 | 16:00:00
   323083595 | Jameson Reed          |               5 | 16:00:00
   569961813 | Josiah Roberts        |               4 | 16:00:00
   842808954 | Elias Lewis           |               5 | 16:00:00
   253837929 | Jace Harris           |               3 | 16:00:00
   570179198 | Sebastian Jones       |               3 | 16:00:00
   387303972 | Kai Nolan             |               3 | 16:00:00
   253584384 | Brayden Baldwin       |               3 | 16:00:00
   158931940 | Oliver Cox            |               4 | 16:00:00
   694906785 | Brooks Campbell       |               3 | 16:00:00
   158870449 | Jordan Cruz           |               3 | 16:00:00
   842321514 | Ethan Jackson         |               4 | 16:00:00
   570966891 | Julian Rodriguez      |               3 | 16:00:00
   842262946 | Leonardo Wright       |               3 | 16:00:00
   332695933 | Christian Figueroa    |               2 | 16:00:00
   842218878 | Andrew Nguyen         |               3 | 16:00:00
   834223724 | Nolan James           |               4 | 16:00:00
   694904709 | Jaxson Nguyen         |               4 | 16:00:00
   571469745 | Henry Stephens        |               3 | 16:00:00
   581609806 | Santiago Hamilton     |               4 | 16:00:00
   155707755 | Nolan Turner          |               3 | 16:00:00
   572095763 | Ryder Hamilton        |               4 | 16:00:00
   572129602 | Grayson Cook          |               5 | 16:00:00
   252915625 | Zane Wood             |               3 | 16:00:00
   102162503 | Christopher Alvarez   |               3 | 16:00:00
   188243858 | Ethan Smith           |               5 | 16:00:00
   155928520 | Gael Jimenez          |               5 | 16:00:00
   572858460 | Brayden Carter        |               4 | 16:00:00
   840911975 | Victor Flores         |               5 | 16:00:00
   158316464 | Julian Cox            |               3 | 16:00:00
   158292219 | Jayden Howard         |               4 | 16:00:00
   572958826 | Eli Flores            |               3 | 16:00:00
   580822927 | Miles Cruz            |               3 | 16:00:00
   840474400 | Sebastian Hall        |               3 | 16:00:00
   573428163 | Noah Ross             |               4 | 16:00:00
   343083960 | Landon Bailey         |               3 | 16:00:00
   840294984 | Maverick Gomez        |               4 | 16:00:00
   573577626 | Adam Morris           |               5 | 16:00:00
   978990990 | Thomas Brown          |               3 | 16:00:00
   752643778 | Christopher Diaz      |               3 | 16:00:00
   839770166 | Santiago Cross        |               4 | 16:00:00
   835117854 | Silas Schultz         |               3 | 16:00:00
   574313493 | Nicholas Howard       |               3 | 16:00:00
   156300506 | Hector James          |               2 | 16:00:00
   251934040 | Thomas Green          |               3 | 16:00:00
   835532766 | Roman Smith           |               3 | 16:00:00
   387836651 | Logan Hughes          |               3 | 16:00:00
   574896355 | Harlan Gray           |               5 | 16:00:00
   251768707 | Connor Wilson         |               4 | 16:00:00
   575126591 | Lincoln Stewart       |               3 | 16:00:00
   575226764 | Oliver Gray           |               4 | 16:00:00
   156479999 | Cameron Brown         |               3 | 16:00:00
   156484633 | Rowan Keller          |               4 | 16:00:00
   575336492 | Kody Baker            |               3 | 16:00:00
   249946168 | Austin Parker         |               3 | 16:00:00
   575371671 | Ezra Nelson           |               4 | 16:00:00
   250081464 | Aiden Cross           |               3 | 16:00:00
   579356166 | Elias Young           |               4 | 16:00:00
   575515822 | Rafael Figueroa       |               4 | 16:00:00
   838653877 | Miles Kelly           |               5 | 16:00:00
   578845905 | David Rivera          |               3 | 16:00:00
   836287749 | Beau White            |               3 | 16:00:00
   576087715 | Henry Morales         |               4 | 16:00:00
   251115224 | Liam Flores           |               3 | 16:00:00
   578610935 | Mason Jones           |               2 | 16:00:00
   157170211 | Mateo Sutton          |               3 | 16:00:00
   838001173 | Roman Douglas         |               3 | 16:00:00
   837974978 | Gael Reeves           |               4 | 16:00:00
   250420254 | Mateo Lewis           |               4 | 16:00:00
   837775302 | Hector Hall           |               3 | 16:00:00
   578067198 | Miles Garcia          |               4 | 16:00:00
   837725496 | Logan Figueroa        |               5 | 16:00:00
   576929542 | Lincoln Sanchez       |               3 | 16:00:00
   837709988 | Aaron Brown           |               3 | 16:00:00
   250469265 | Micah Wright          |               4 | 16:00:00
   577960566 | Gabriel Cross         |               3 | 16:00:00
   978829810 | Jacob Gomez           |               3 | 16:00:00
   837383371 | Ian Jackson           |               4 | 16:00:00
   837370106 | John Watson           |               3 | 16:00:00
   157329373 | Joshua Jimenez        |               4 | 16:00:00
   202916845 | Henry Keller          |               4 | 16:00:00
   388183873 | Jeremiah Diaz         |               2 | 16:00:00
   349500419 | Bennett Walters       |               3 | 16:00:00
   712561200 | Jaxon Morris          |               3 | 16:00:00
   694572896 | Damian Bennett        |               3 | 16:00:00
   388554103 | Omar Cross            |               2 | 16:00:00
   208951954 | Jaxson Gomez          |               3 | 16:00:00
   388810889 | Isaac Castillo        |               4 | 16:00:00
   389043647 | Michael Cruz          |               4 | 16:00:00
   740380613 | Jace Mendoza          |               3 | 16:00:00
   740352010 | Elijah Sanders        |               3 | 16:00:00
   753095921 | Jacob Clark           |               4 | 16:00:00
   209037432 | Alexander Green       |               2 | 16:00:00
   389546578 | Jack Hill             |               3 | 16:00:00
   693970638 | Angel Kim             |               4 | 16:00:00
   341652972 | Cameron Rodriguez     |               3 | 16:00:00
   693921239 | Carter Rivera         |               3 | 16:00:00
   341532357 | Jose James            |               5 | 16:00:00
   693817508 | Jace Walters          |               4 | 16:00:00
   693778470 | Lucas King            |               4 | 16:00:00
   693706219 | Cooper Phillips       |               3 | 16:00:00
   209040832 | Liam Figueroa         |               4 | 16:00:00
   341153260 | Jaxon Figueroa        |               4 | 16:00:00
   327339352 | Brayden Ramirez       |               4 | 16:00:00
   390387361 | Declan Turner         |               4 | 16:00:00
   693198333 | Hudson Berg           |               3 | 16:00:00
   390737712 | Elias Gomez           |               4 | 16:00:00
   693034544 | Harlan Powell         |               3 | 16:00:00
   349665343 | Jack Hernandez        |               4 | 16:00:00
   692882247 | Luca Thompson         |               3 | 16:00:00
   391347372 | Jace Edwards          |               3 | 16:00:00
   391450941 | Mateo Gonzalez        |               3 | 16:00:00
   340396196 | Gabriel Phillips      |               2 | 16:00:00
   970568820 | William Hall          |               3 | 16:00:00
   985922581 | Eli Collins           |               3 | 16:00:00
   692506161 | Jose Brooks           |               3 | 16:00:00
   334113266 | Wyatt Martin          |               4 | 16:00:00
   692397105 | Noah Jimenez          |               4 | 16:00:00
   692286060 | Carson Baker          |               3 | 16:00:00
   339609140 | Robert Sanders        |               4 | 16:00:00
   692205304 | Luca Davis            |               4 | 16:00:00
   691877820 | Malik Anderson        |               4 | 16:00:00
   691833576 | Jeremiah Cruz         |               3 | 16:00:00
   379414308 | Angel Keller          |               5 | 16:00:00
   204580389 | Rafael Allen          |               3 | 16:00:00
   691645020 | Adrian Kelly          |               3 | 16:00:00
   320374092 | Brooks Myers          |               5 | 16:00:00
   209908735 | Zane Ray              |               4 | 16:00:00
   739769631 | Jack Chavez           |               3 | 16:00:00
   754860302 | Samuel Lewis          |               2 | 16:00:00
   338740350 | Jameson Herrera       |               3 | 16:00:00
   209934389 | Kai Peterson          |               3 | 16:00:00
   394011156 | Wesley Jones          |               3 | 16:00:00
   754980135 | Ian Thomas            |               2 | 16:00:00
   202675454 | Hudson Herrera        |               4 | 16:00:00
   316050779 | Theodore James        |               3 | 16:00:00
   338610082 | Kody Allen            |               4 | 16:00:00
   713509211 | Finn Kim              |               3 | 16:00:00
   691315069 | Landon Reyes          |               3 | 16:00:00
   338335115 | Christian Torres      |               4 | 16:00:00
   338003996 | Carson Hamilton       |               3 | 16:00:00
   690904776 | Maverick Long         |               3 | 16:00:00
   334880757 | Jace James            |               3 | 16:00:00
   394802221 | Cameron Cooper        |               3 | 16:00:00
   337908865 | Victor Howard         |               4 | 16:00:00
   337886834 | Hudson Hill           |               4 | 16:00:00
   755691031 | Angel Ray             |               3 | 16:00:00
   337632823 | Parker Reeves         |               4 | 16:00:00
   187616905 | Nicholas Hughes       |               3 | 16:00:00
   690677493 | Greyson Ruiz          |               3 | 16:00:00
   395249392 | Daniel Evans          |               4 | 16:00:00
   335332876 | Carson Stewart        |               4 | 16:00:00
   187545300 | Tristan Brown         |               3 | 16:00:00
   337082574 | Omar Nguyen           |               4 | 16:00:00
   337057945 | Jordan Weber          |               4 | 16:00:00
   210371180 | Jackson James         |               3 | 16:00:00
   396059784 | Maverick Weber        |               3 | 16:00:00
   756161800 | Kai Reed              |               3 | 16:00:00
   335859054 | Luca Cohen            |               3 | 16:00:00
   396203556 | Silas Young           |               5 | 16:00:00
   315163274 | Jayden Jimenez        |               3 | 16:00:00
   363358519 | Asher Freeman         |               3 | 16:00:00
   756421355 | Lincoln Campbell      |               4 | 16:00:00
   689806021 | Orion Baldwin         |               3 | 16:00:00
   396621560 | Finn Pena             |               3 | 16:00:00
   336202734 | Jordan Morris         |               4 | 16:00:00
   756423708 | Anthony Phillips      |               3 | 16:00:00
   363409682 | Nicholas Watson       |               3 | 16:00:00
   396918780 | Nathan Gardner        |               4 | 16:00:00
   396961300 | Beau Nguyen           |               3 | 16:00:00
   314940133 | Nicholas Brown        |               3 | 16:00:00
   397211345 | Finn Kim              |               4 | 16:00:00
   108871663 | Peter Foster          |               3 | 16:00:00
   713835787 | Leonardo Davis        |               4 | 16:00:00
   108965831 | Hudson Herrera        |               4 | 16:00:00
   397262099 | Jose Ramirez          |               4 | 16:00:00
   984353054 | Micah Stewart         |               3 | 16:00:00
   756738911 | James Lewis           |               3 | 16:00:00
   210565204 | Oliver Moore          |               3 | 16:00:00
   688809705 | Julian Brooks         |               3 | 16:00:00
   210642412 | Everett Baker         |               4 | 16:00:00
   688436046 | Jeremiah Brooks       |               3 | 16:00:00
   398709363 | Leonardo Hernandez    |               3 | 16:00:00
   202568341 | Kai Brooks            |               3 | 16:00:00
   314069007 | Rafael Kim            |               4 | 16:00:00
   966721219 | Rafael Clark          |               3 | 16:00:00
   757541918 | Luca Ruiz             |               4 | 16:00:00
   707543938 | Jordan Lee            |               4 | 16:00:00
   363498488 | Carter Morris         |               5 | 16:00:00
   379201917 | Jaxson Campbell       |               4 | 16:00:00
   211064193 | Jeremiah Fischer      |               4 | 16:00:00
   966529895 | Asher Reeves          |               4 | 16:00:00
   100591354 | Peter Clark           |               3 | 16:00:00
   744131475 | Adam Hill             |               2 | 16:00:00
   687483820 | Waylon White          |               3 | 16:00:00
   966271717 | Dylan Price           |               3 | 16:00:00
   707421467 | Elias Anderson        |               4 | 16:00:00
   687430288 | Waylon Kelly          |               5 | 16:00:00
   313639119 | Adam Collins          |               3 | 16:00:00
   313606599 | Colton Phillips       |               4 | 16:00:00
   965971000 | Hunter Sanders        |               3 | 16:00:00
   965942864 | Joseph Thomas         |               4 | 16:00:00
   400506298 | Victor Garcia         |               3 | 16:00:00
   757956919 | Max Myers             |               3 | 16:00:00
   186522192 | Julian Jones          |               3 | 16:00:00
   400582741 | Nicholas Collins      |               5 | 16:00:00
   313445510 | Damian Reed           |               5 | 16:00:00
   400721345 | Grayson Stewart       |               3 | 16:00:00
   211117297 | Dominic Baker         |               3 | 16:00:00
   400919965 | Maverick Anderson     |               4 | 16:00:00
   714321114 | Jayden Williams       |               4 | 16:00:00
   739407282 | Beau Kelly            |               4 | 16:00:00
   191148654 | Jose White            |               4 | 16:00:00
   401292917 | Nicholas Johnson      |               3 | 16:00:00
   211220934 | Jacob White           |               4 | 16:00:00
   186314345 | Hunter Douglas        |               3 | 16:00:00
   401710326 | Isaac Sanchez         |               5 | 16:00:00
   204893485 | Jacob Brown           |               3 | 16:00:00
   686581684 | Jayden Foster         |               3 | 16:00:00
   686540653 | Parker Phillips       |               4 | 16:00:00
   401901809 | Jeremiah Castillo     |               3 | 16:00:00
   326437389 | Luke Williams         |               4 | 16:00:00
   964856959 | Shane Douglas         |               3 | 16:00:00
   739283335 | Leo Kelly             |               3 | 16:00:00
   363667656 | Tristan Long          |               3 | 16:00:00
   758768865 | Joshua Morris         |               4 | 16:00:00
   685881920 | Ethan Chavez          |               3 | 16:00:00
   964329599 | Maverick Cooper       |               3 | 16:00:00
   312650615 | Leonardo Nelson       |               4 | 16:00:00
   759046342 | Rowan Bennett         |               3 | 16:00:00
   685695020 | Parker Wood           |               2 | 16:00:00
   685647829 | Joseph Bryant         |               4 | 16:00:00
   744232454 | Declan Bryant         |               3 | 16:00:00
   685550247 | Xavier Wilson         |               3 | 16:00:00
   110670462 | Ian Davis             |               4 | 16:00:00
   685372272 | Noah Parker           |               4 | 16:00:00
   403828491 | Cooper Sanders        |               2 | 16:00:00
   320348874 | James Perez           |               4 | 16:00:00
   403940125 | Waylon Stewart        |               4 | 16:00:00
   685274147 | Shane Ross            |               3 | 16:00:00
   685128693 | Jeremiah Johnson      |               4 | 16:00:00
   685017758 | Mateo Alvarez         |               4 | 16:00:00
   312566651 | Silas Hamilton        |               4 | 16:00:00
   759232497 | Noah Spencer          |               3 | 16:00:00
   326361847 | Victor Keller         |               3 | 16:00:00
   963223392 | Luke Smith            |               5 | 16:00:00
   684879164 | Joseph Myers          |               4 | 16:00:00
   684791240 | Hunter Hughes         |               3 | 16:00:00
   684722969 | Mateo Parker          |               4 | 16:00:00
   962965684 | James Lopez           |               3 | 16:00:00
   110948919 | Ryder Hernandez       |               3 | 16:00:00
   185852684 | Jose Patel            |               2 | 16:00:00
   405111552 | Jordan Williams       |               3 | 16:00:00
   983345676 | Anthony Rodriguez     |               3 | 16:00:00
   684280161 | Ian Spencer           |               4 | 16:00:00
   759787181 | Luke Ruiz             |               3 | 16:00:00
   962324206 | Oliver Graham         |               4 | 16:00:00
   405527385 | Omar Spencer          |               3 | 16:00:00
   311991202 | Victor Keller         |               5 | 16:00:00
   311951901 | Thomas Murphy         |               4 | 16:00:00
   202172238 | Christian Hall        |               4 | 16:00:00
   683939302 | Colton Reed           |               3 | 16:00:00
   405761748 | Andrew Kelly          |               5 | 16:00:00
   683854330 | Jameson Nolan         |               3 | 16:00:00
   961969282 | Xavier James          |               4 | 16:00:00
   111338987 | Kody Wright           |               3 | 16:00:00
   759847270 | Peter Edwards         |               3 | 16:00:00
   683789283 | Isaac Long            |               4 | 16:00:00
   759887643 | Easton Kim            |               3 | 16:00:00
   311651551 | Victor Potter         |               4 | 16:00:00
   406377572 | Thomas Garcia         |               4 | 16:00:00
   212384356 | Daniel Gonzalez       |               3 | 16:00:00
   961433174 | Connor Garcia         |               3 | 16:00:00
   744421438 | Kayden Powell         |               3 | 16:00:00
   311270143 | Jameson Sanders       |               3 | 16:00:00
   683243117 | Finn Flores           |               4 | 16:00:00
   961109176 | Miles Cox             |               4 | 16:00:00
   760459798 | Elijah Clark          |               5 | 16:00:00
   407139438 | Logan Campbell        |               3 | 16:00:00
   185405919 | Micah Reed            |               4 | 16:00:00
   310883806 | David Lee             |               4 | 16:00:00
   310882184 | Oliver Taylor         |               4 | 16:00:00
   102928901 | Weston Morgan         |               3 | 16:00:00
   682880298 | Beau Gray             |               4 | 16:00:00
   407607488 | Maverick Freeman      |               4 | 16:00:00
   191026832 | John Long             |               3 | 16:00:00
   111661786 | Michael Rivera        |               3 | 16:00:00
   682831811 | Angel Flores          |               4 | 16:00:00
   407831208 | Matthew Lee           |               3 | 16:00:00
   185284256 | Ethan Davis           |               4 | 16:00:00
   185164470 | Bennett Kelly         |               3 | 16:00:00
   408068050 | Axel Harris           |               5 | 16:00:00
   682638282 | Christopher Flores    |               3 | 16:00:00
   682484423 | Omar Brooks           |               4 | 16:00:00
   408335037 | Gabriel Ross          |               4 | 16:00:00
   111704408 | Leo Kim               |               3 | 16:00:00
   972326792 | Jack Ramirez          |               4 | 16:00:00
   408522112 | Elijah Castillo       |               4 | 16:00:00
   761235968 | Grayson Nolan         |               3 | 16:00:00
   310415250 | Andrew Robinson       |               4 | 16:00:00
   362226196 | Zane Cruz             |               5 | 16:00:00
   184981432 | Connor Ross           |               2 | 16:00:00
   409065965 | Elijah Gardner        |               3 | 16:00:00
   761961273 | Daniel Brooks         |               5 | 16:00:00
   112110517 | Tristan Morris        |               3 | 16:00:00
   709690997 | Brayden Spencer       |               4 | 16:00:00
   409560521 | Aiden Ortiz           |               5 | 16:00:00
   959447497 | Aaron Ortiz           |               4 | 16:00:00
   681572742 | Charles Weber         |               3 | 16:00:00
   959313019 | Malik Campbell        |               4 | 16:00:00
   309646377 | Roman Miller          |               3 | 16:00:00
   321004252 | Charles Patel         |               3 | 16:00:00
   762120693 | Luca Parker           |               5 | 16:00:00
   762139643 | Tristan Cohen         |               3 | 16:00:00
   738441402 | Sebastian Adams       |               3 | 16:00:00
   958534279 | Elijah Baker          |               5 | 16:00:00
   410659371 | Joshua Nelson         |               3 | 16:00:00
   309419504 | Jackson Jones         |               4 | 16:00:00
   309407277 | Luke Martinez         |               3 | 16:00:00
   112796597 | Levi Richardson       |               3 | 16:00:00
   411197750 | Austin Gardner        |               2 | 16:00:00
   680727238 | Easton Alvarez        |               3 | 16:00:00
   411372062 | Shane Riley           |               3 | 16:00:00
   957745069 | Robert Myers          |               4 | 16:00:00
   213839486 | Samuel Parker         |               3 | 16:00:00
   680522611 | Hudson Berg           |               4 | 16:00:00
   957377260 | Oliver Brooks         |               4 | 16:00:00
   957331983 | Silas Scott           |               3 | 16:00:00
   957262338 | Elijah Ortiz          |               3 | 16:00:00
   957152279 | Adam Berg             |               3 | 16:00:00
   412249813 | Carter Gutierrez      |               3 | 16:00:00
   680275194 | Beau Allen            |               3 | 16:00:00
   308651843 | Ian Smith             |               3 | 16:00:00
   412535464 | Dylan Cohen           |               3 | 16:00:00
   972514206 | Kai Garcia            |               3 | 16:00:00
   680225966 | Damian Price          |               3 | 16:00:00
   763035455 | Ryan Jackson          |               3 | 16:00:00
   214177579 | Owen Brooks           |               3 | 16:00:00
   412977360 | Colton Stewart        |               3 | 16:00:00
   679908055 | Aiden Williams        |               3 | 16:00:00
   738276066 | Leonardo Young        |               2 | 16:00:00
   308370072 | Christopher Scott     |               4 | 16:00:00
   413404256 | Roman Ramirez         |               4 | 16:00:00
   413437934 | Ian Kelly             |               3 | 16:00:00
   763135305 | Isaiah Ortiz          |               5 | 16:00:00
   113657834 | James Diaz            |               3 | 16:00:00
   763291215 | Theodore Rogers       |               4 | 16:00:00
   679446688 | John Jimenez          |               3 | 16:00:00
   184498390 | Jonathan Foster       |               5 | 16:00:00
   308227584 | Axel Bryant           |               3 | 16:00:00
   413751071 | Benjamin Berg         |               3 | 16:00:00
   763592590 | Liam Young            |               4 | 16:00:00
   413906604 | Angel Riley           |               4 | 16:00:00
   955980205 | Daniel Allen          |               3 | 16:00:00
   763620932 | Mateo Smith           |               3 | 16:00:00
   678930645 | Hudson Cross          |               4 | 16:00:00
   763679875 | Rowan Berg            |               3 | 16:00:00
   678638441 | Benjamin Nguyen       |               3 | 16:00:00
   307995956 | Ethan Schultz         |               2 | 16:00:00
   678449304 | Rowan Perez           |               3 | 16:00:00
   414417950 | Noah Reeves           |               3 | 16:00:00
   321135337 | Miles Martin          |               3 | 16:00:00
   414566761 | Adam Stephens         |               4 | 16:00:00
   955449002 | Isaac Holmes          |               3 | 16:00:00
   955399680 | Brayden Ortiz         |               4 | 16:00:00
   214908545 | Isaac Sutton          |               4 | 16:00:00
   983108228 | Connor Spencer        |               4 | 16:00:00
   677980197 | Harlan Price          |               3 | 16:00:00
   715919441 | Daniel Kelly          |               4 | 16:00:00
   113905429 | Easton White          |               3 | 16:00:00
   415244437 | Benjamin Wood         |               3 | 16:00:00
   113916493 | Jack Green            |               4 | 16:00:00
   677590180 | Alexander Baker       |               5 | 16:00:00
   203591468 | Samuel Schultz        |               4 | 16:00:00
   183979809 | James Baldwin         |               3 | 16:00:00
   954343093 | Ethan Bennett         |               4 | 16:00:00
   415887328 | Michael Berg          |               4 | 16:00:00
   416250701 | Everett Reed          |               3 | 16:00:00
   114337288 | Emmett Collins        |               4 | 16:00:00
   954132091 | Matthew Roberts       |               3 | 16:00:00
   953969618 | Andrew Taylor         |               3 | 16:00:00
   416512904 | Ryder Garcia          |               3 | 16:00:00
   215221490 | Ryder Myers           |               3 | 16:00:00
   716087553 | Nathan Davis          |               3 | 16:00:00
   205111931 | Evan Spencer          |               4 | 16:00:00
   416677158 | Robert Nelson         |               3 | 16:00:00
   765228868 | Brayden Lewis         |               3 | 16:00:00
   378600656 | Daniel Phillips       |               5 | 16:00:00
   716212401 | Jordan Green          |               4 | 16:00:00
   676788999 | Christopher Baker     |               4 | 16:00:00
   306506408 | Owen Schultz          |               4 | 16:00:00
   676504349 | Carter Gray           |               4 | 16:00:00
   417192480 | Adrian Stephens       |               3 | 16:00:00
   348880747 | Aaron Evans           |               5 | 16:00:00
   716367783 | Lucas Ramos           |               4 | 16:00:00
   417396577 | Alexander Ross        |               4 | 16:00:00
   183654057 | Carson Smith          |               4 | 16:00:00
   952794435 | Jaxson Roberts        |               3 | 16:00:00
   417734251 | Greyson Collins       |               4 | 16:00:00
   952304140 | Connor Riley          |               4 | 16:00:00
   215403793 | Aaron Gomez           |               4 | 16:00:00
   952160487 | Harlan Ortiz          |               3 | 16:00:00
   418351715 | Angel Miller          |               3 | 16:00:00
   675979214 | Daniel Hill           |               4 | 16:00:00
   418526177 | Peter Mendoza         |               4 | 16:00:00
   215404692 | Austin Williams       |               3 | 16:00:00
   744997056 | Kai Ward              |               3 | 16:00:00
   675635189 | Michael Allen         |               4 | 16:00:00
   951964157 | Aiden Long            |               3 | 16:00:00
   951892613 | John Spencer          |               4 | 16:00:00
   706213735 | Michael Walker        |               4 | 16:00:00
   380719688 | Miles Weber           |               3 | 16:00:00
   419044217 | Dylan Price           |               4 | 16:00:00
   205230872 | Sebastian Richardson  |               4 | 16:00:00
   419241259 | Carson Bailey         |               3 | 16:00:00
   419249607 | Levi Rogers           |               2 | 16:00:00
   766279381 | Noah Herrera          |               4 | 16:00:00
   766312309 | Silas Murphy          |               4 | 16:00:00
   419687917 | Parker Garcia         |               4 | 16:00:00
   766617963 | Noah Freeman          |               3 | 16:00:00
   951498855 | Adrian Lewis          |               3 | 16:00:00
   766773795 | Brooks Stephens       |               4 | 16:00:00
   674654493 | Jacob Potter          |               4 | 16:00:00
   674552061 | Brooks Adams          |               3 | 16:00:00
   215606356 | Asher Lewis           |               4 | 16:00:00
   321190699 | Hunter Stewart        |               3 | 16:00:00
   951027847 | James Clark           |               3 | 16:00:00
   183161836 | John Serrano          |               3 | 16:00:00
   420701950 | Julian Ramirez        |               4 | 16:00:00
   950858618 | Finn Johnson          |               4 | 16:00:00
   420748839 | Micah Jimenez         |               3 | 16:00:00
   420771524 | Silas Richardson      |               3 | 16:00:00
   950776354 | Christopher Ramirez   |               3 | 16:00:00
   420872178 | Connor Howard         |               5 | 16:00:00
   321231567 | Maverick Hall         |               3 | 16:00:00
   215818455 | Silas Morales         |               3 | 16:00:00
   950618071 | Kai Davis             |               4 | 16:00:00
   767774521 | Levi Alvarez          |               5 | 16:00:00
   984424359 | Julian Ward           |               3 | 16:00:00
   359419993 | Daniel Jones          |               5 | 16:00:00
   737731007 | Peter Torres          |               3 | 16:00:00
   305266579 | Carson Lewis          |               4 | 16:00:00
   673753959 | Oliver Jackson        |               4 | 16:00:00
   116188427 | Dominic Bailey        |               3 | 16:00:00
   182715452 | Brooks Roberts        |               3 | 16:00:00
   673656965 | Luke Hernandez        |               3 | 16:00:00
   673625035 | Jordan Ward           |               3 | 16:00:00
   215891399 | Colton Gutierrez      |               3 | 16:00:00
   768111216 | Cameron Gray          |               4 | 16:00:00
   116354272 | Peter Lopez           |               3 | 16:00:00
   304930763 | Declan Jones          |               3 | 16:00:00
   304916229 | Ryder Parker          |               3 | 16:00:00
   216001199 | Beau Brooks           |               4 | 16:00:00
   949831254 | James Brown           |               4 | 16:00:00
   422347952 | Maverick Morgan       |               4 | 16:00:00
   304716672 | Emmett Johnson        |               4 | 16:00:00
   972951939 | Adam Herrera          |               5 | 16:00:00
   994202501 | Carson Cruz           |               4 | 16:00:00
   949325163 | Harlan Cruz           |               3 | 16:00:00
   768573091 | Mateo Clark           |               4 | 16:00:00
   216409998 | Harlan Rogers         |               2 | 16:00:00
   949200967 | Julian Potter         |               2 | 16:00:00
   672506927 | Peter Martin          |               4 | 16:00:00
   672460642 | Brayden Moore         |               3 | 16:00:00
   216563770 | Jordan Hill           |               4 | 16:00:00
   216626310 | Finn Rivera           |               3 | 16:00:00
   378379249 | Jace Wilson           |               4 | 16:00:00
   424053129 | Julian Nelson         |               3 | 16:00:00
   769053325 | Austin King           |               3 | 16:00:00
   216735506 | Matthew Cook          |               3 | 16:00:00
   182415728 | Waylon Graham         |               3 | 16:00:00
   986645751 | Jace Ruiz             |               3 | 16:00:00
   973027234 | Leo Berg              |               3 | 16:00:00
   425185761 | Alexander Herrera     |               3 | 16:00:00
   425253376 | Jack Nelson           |               3 | 16:00:00
   359276482 | Liam Kim              |               2 | 16:00:00
   948427141 | Tristan Stewart       |               4 | 16:00:00
   671551908 | Kody Ramirez          |               4 | 16:00:00
   201254812 | Cameron Rogers        |               4 | 16:00:00
   671404795 | Owen Roberts          |               4 | 16:00:00
   769301381 | Austin Diaz           |               4 | 16:00:00
   116957965 | Easton Jimenez        |               4 | 16:00:00
   671330370 | Jeremiah Reed         |               3 | 16:00:00
   327690693 | Jaxon Gonzalez        |               3 | 16:00:00
   671279974 | Grayson Patel         |               4 | 16:00:00
   705605257 | Kai Diaz              |               5 | 16:00:00
   947930677 | Waylon Hamilton       |               4 | 16:00:00
   217087265 | Aiden Ward            |               4 | 16:00:00
   217154823 | Eli Walters           |               3 | 16:00:00
   426179457 | Damian Ross           |               4 | 16:00:00
   327716314 | Michael Ruiz          |               3 | 16:00:00
